temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw
30.69,14,1012.9,0.0,0.0,0.0,0,0,0,537.56,17.65,320.79,18.39,319.76,16.87,320.19,20.16,78.555942,67.40544,276.40238,14.96032
13.36,78,1016.3,0.0,0.0,0.0,0,0,0,0.0,2.41,296.57,5.99,327.26,4.02,296.57,6.84,104.08775,87.164192,66.787773,39.58056
14.02,75,1016.1,0.0,0.0,0.0,0,0,0,36.49,2.6,213.69,4.35,294.44,3.08,249.44,4.68,90.123608,76.670093,76.128812,397.05222
17.81,59,1015.4,0.0,0.0,0.0,0,0,0,198.47,1.8,270.0,3.26,276.34,2.52,270.0,4.68,76.086367,65.507216,85.349974,1086.8819
22.19,44,1014.9,0.0,0.0,0.0,0,0,0,378.25,5.4,360.0,5.77,356.42,5.4,360.0,6.12,62.271495,54.177826,95.245433,1719.535
24.87,37,1014.5,0.0,0.0,0.0,0,0,0,548.24,9.89,10.49,10.04,14.53,10.04,14.53,8.28,48.950119,43.059915,107.08202,2162.8387
26.47,35,1013.5,0.0,0.0,0.0,0,0,0,692.42,11.72,10.62,11.44,12.72,11.09,13.13,12.24,36.72658,32.799904,123.26412,2411.25
28.17,30,1012.9,0.0,0.0,0.0,0,0,0,805.45,10.85,5.71,10.18,8.13,9.83,8.43,13.32,27.188413,24.854558,148.09143,2458.7269
29.53,26,1013.5,0.0,0.0,0.0,0,0,0,880.21,9.78,6.34,9.11,9.09,8.76,9.46,12.24,23.73436,22.026622,183.28181,2385.4361
30.8,24,1012.7,0.0,0.0,0.0,0,0,0,900.68,11.16,360.0,10.44,360.0,10.09,2.05,13.32,28.523508,25.990024,217.07647,2179.011
31.62,23,1012.2,0.0,0.0,0.0,0,0,0,869.53,12.32,353.29,11.57,354.64,11.18,356.31,15.12,38.721452,34.520134,240.00778,1814.4581
31.9,23,1011.5,0.0,0.0,0.0,0,0,0,789.43,15.48,342.41,15.14,342.0,14.35,342.47,21.6,51.211079,45.011517,255.15484,1344.85
31.66,23,1011.3,0.0,0.0,0.0,0,0,0,671.06,18.04,331.39,17.6,329.24,16.61,330.1,21.6,64.65112,56.210864,266.51069,631.55449
31.17,23,1011.3,0.0,0.0,0.0,0,0,0,522.43,18.79,323.57,19.59,323.97,18.08,324.73,20.52,78.52512,67.547421,276.20668,30.959138
30.0,25,1011.1,0.0,0.0,0.0,0,0,0,349.77,19.01,322.7,20.75,321.34,18.72,322.03,21.96,89.769634,76.486782,283.55333,0.050462963
13.66,65,1015.8,0.0,0.0,0.0,0,0,0,0.0,7.99,305.84,17.6,329.24,10.99,301.61,11.52,104.07847,87.309987,66.963023,42.215
14.8,58,1016.0,0.0,0.0,0.0,0,0,0,35.6,7.15,310.91,14.51,336.61,8.29,304.38,10.44,90.099053,76.81096,76.318587,403.44778
17.42,58,1015.4,0.0,0.0,0.0,0,0,0,201.14,10.54,352.15,10.59,350.22,10.31,347.91,11.88,76.041535,65.642574,85.558296,1115.5947
19.25,53,1015.1,0.0,0.0,0.0,0,0,0,387.15,11.97,6.91,11.93,5.19,11.21,5.53,12.24,62.202524,54.313756,95.479285,1750.9692
21.47,45,1015.2,0.0,0.0,0.0,0,0,0,562.48,12.02,8.62,11.72,10.62,11.37,10.95,12.6,48.849745,43.205671,107.34918,2200.0145
23.65,38,1014.1,0.0,0.0,0.0,0,0,0,709.33,11.57,5.36,11.61,7.13,10.9,7.59,12.6,36.582104,32.969454,123.55928,2453.6475
25.67,33,1013.1,0.0,0.0,0.0,0,0,0,819.69,11.17,1.85,10.81,1.91,10.46,3.95,16.56,26.987063,25.062603,148.33313,2558.405
28.28,26,1012.6,0.0,0.0,0.0,0,0,0,886.44,11.21,354.47,10.82,356.19,10.46,356.05,19.44,23.505535,22.25788,183.27089,2495.1962
29.55,24,1012.1,0.0,0.0,0.0,0,0,0,903.35,13.2,349.0,13.2,349.0,12.43,349.99,20.88,28.339024,26.1973,216.83723,2288.0522
30.19,23,1011.4,0.0,0.0,0.0,0,0,0,872.2,14.69,342.9,14.35,342.47,13.55,343.01,22.68,38.595815,34.69362,239.73056,1920.3614
30.39,23,1010.7,0.0,0.0,0.0,0,0,0,793.88,15.32,336.45,14.66,335.32,13.71,336.8,22.68,51.128144,45.165285,254.90402,1371.9026
30.32,24,1010.3,0.0,0.0,0.0,0,0,0,675.51,16.08,325.95,16.08,325.95,14.88,327.85,20.52,64.598537,56.357258,266.28953,656.61438
29.64,26,1010.0,0.0,0.0,0.0,0,0,0,522.43,17.43,321.71,17.65,320.79,16.64,321.15,20.88,78.496108,67.694704,276.0085,17.714167
17.83,66,1012.9,0.0,0.0,0.0,0,0,0,371.13,8.31,4.97,8.35,7.43,8.05,10.3,7.2,62.130252,54.451294,95.719109,1722.8833
20.54,56,1012.5,0.0,0.0,0.0,0,0,0,539.34,11.37,10.95,11.44,12.72,11.09,13.13,7.56,48.745695,43.353472,107.62272,2138.0197
22.55,50,1011.4,0.0,0.0,0.0,0,0,0,683.52,12.66,14.83,12.41,16.86,12.07,17.35,12.6,36.433292,33.141805,123.86091,2374.1589
24.34,44,1010.5,0.0,0.0,0.0,0,0,0,797.44,12.31,15.26,11.73,17.88,11.38,18.43,11.88,26.780294,25.274437,148.58074,2417.7144
15.42,66,1008.8,0.0,0.0,0.0,0,0,0,0.0,14.47,174.29,28.23,174.14,18.45,174.4,21.6,104.05373,87.609068,67.32976,135.0075
16.36,65,1008.8,0.0,0.0,0.0,0,0,0,31.15,18.23,170.91,29.53,170.88,19.96,172.75,24.84,90.04135,77.097019,76.714489,336.61436
19.52,61,1008.4,0.0,0.0,0.0,0,0,0,189.57,20.93,176.05,23.8,176.53,21.29,176.12,25.56,75.942756,65.917575,85.991844,689.50537
23.15,43,1008.5,0.0,0.0,0.0,0,0,0,525.99,25.92,207.28,28.99,208.16,25.92,207.28,36.72,48.638128,43.503387,107.90282,1521.9956
26.51,23,1008.0,0.0,0.0,0.0,0,0,0,873.09,22.42,222.4,24.22,221.99,22.69,221.78,24.84,23.033112,22.735609,183.26679,1430.7367
14.89,82,1014.1,0.0,0.0,0.0,0,0,0,188.68,3.1,234.46,3.22,243.43,2.81,230.19,7.92,75.888877,66.057168,86.216918,1165.19
18.52,69,1013.9,0.0,0.0,0.0,0,0,0,370.24,1.94,291.8,1.84,281.31,1.48,284.04,3.96,61.976099,54.731209,96.216604,1770.8722
23.8,34,1014.2,0.0,0.0,0.0,0,0,0,885.55,9.11,18.43,8.56,22.25,8.56,22.25,8.64,22.79008,22.982242,183.27321,2582.7331
25.13,29,1014.0,0.0,0.0,0.0,0,0,0,906.91,7.97,18.43,7.09,23.96,7.09,23.96,9.0,27.773694,26.854791,216.13841,2352.3226
26.14,26,1013.3,0.0,0.0,0.0,0,0,0,876.65,7.63,19.29,6.92,27.9,6.76,25.2,8.28,38.219543,35.249834,238.89684,1923.9832
26.73,25,1012.4,0.0,0.0,0.0,0,0,0,797.44,9.0,16.26,8.43,19.98,8.43,19.98,9.36,50.885758,45.660535,254.1405,1379.5286
26.96,25,1012.1,0.0,0.0,0.0,0,0,0,677.29,10.14,16.5,9.69,21.8,9.57,19.8,9.36,64.450147,56.82884,265.61248,657.64806
26.77,25,1011.8,0.0,0.0,0.0,0,0,0,522.43,11.11,24.9,10.95,27.41,10.95,27.41,11.52,78.420172,68.168031,275.40019,29.984722
26.1,25,1011.9,0.0,0.0,0.0,0,0,0,346.21,12.1,30.38,12.68,34.59,11.98,32.74,14.04,89.021453,76.575154,282.34357,0.003333333
22.55,57,1016.0,0.0,0.0,0.0,0,0,0,544.68,23.77,178.26,25.92,179.2,23.41,178.24,23.76,48.412629,43.80949,108.48157,2179.8189
25.07,44,1015.3,0.0,0.0,0.0,0,0,0,692.42,22.33,181.85,24.49,181.68,22.68,180.91,23.76,35.962739,33.676559,124.80552,2432.1765
27.06,36,1014.6,0.0,0.0,0.0,0,0,0,807.23,22.61,193.82,23.49,195.1,21.83,193.35,20.52,26.130741,25.934449,149.36033,2526.7089
28.6,32,1015.0,0.0,0.0,0.0,0,0,0,872.2,17.29,211.37,18.17,213.69,17.17,213.02,19.08,22.542595,23.233933,183.285,2449.4839
29.69,27,1014.5,0.0,0.0,0.0,0,0,0,892.67,15.41,217.41,15.86,219.47,14.84,219.09,22.68,27.581978,27.085769,215.91173,2244.2042
30.5,25,1014.1,0.0,0.0,0.0,0,0,0,865.08,14.53,221.99,15.04,222.09,14.29,220.91,22.68,38.094821,35.447067,238.61861,1881.4507
30.83,24,1013.6,0.0,0.0,0.0,0,0,0,787.65,13.25,227.2,13.76,227.12,12.98,226.12,14.4,50.807407,45.836834,253.8827,1344.7772
30.93,24,1013.2,0.0,0.0,0.0,0,0,0,668.39,10.23,230.71,10.74,230.44,10.2,227.86,24.84,64.332214,56.929829,265.3028,682.70821
17.9,46,1015.9,0.0,0.0,0.0,0,0,0,0.0,8.56,165.38,7.49,144.78,8.4,170.13,8.28,116.04066,96.843037,59.64502,10.751282
18.04,42,1015.8,0.0,0.0,0.0,0,0,0,0.0,11.61,172.87,20.52,178.99,15.94,173.52,15.12,104.00196,88.077008,67.919467,172.57722
17.83,47,1016.0,0.0,0.0,0.0,0,0,0,26.7,15.23,173.21,30.26,177.95,17.37,174.05,19.08,89.933443,77.536306,77.348111,375.825
31.43,26,1012.1,0.0,0.0,0.0,0,0,0,477.93,23.42,225.0,26.47,225.0,24.18,224.4,41.76,78.378996,68.509358,274.98398,72.951568
30.41,28,1011.8,0.0,0.0,0.0,0,0,0,332.86,21.39,223.64,25.48,222.71,22.96,221.19,37.8,88.775486,76.740588,281.80114,0.42857143
14.38,92,1017.6,0.0,0.0,0.0,0,0,0,0.0,6.41,321.84,15.7,323.39,8.16,318.58,13.68,103.98068,88.237882,68.126376,51.456436
15.01,90,1017.4,0.0,0.0,0.0,0,0,0,25.81,5.15,335.22,12.88,333.43,5.32,331.7,8.64,89.891843,77.685352,77.569627,418.6265
17.98,74,1017.4,0.0,0.0,0.0,0,0,0,182.45,6.84,360.0,7.21,357.14,7.2,360.0,4.32,75.709702,66.484154,86.924183,1122.1889
20.53,62,1017.2,0.0,0.0,0.0,0,0,0,364.9,6.03,17.35,5.82,21.8,5.69,18.43,5.04,61.721611,55.163094,97.005288,1741.4426
23.42,49,1016.8,0.0,0.0,0.0,0,0,0,539.34,6.7,36.25,6.64,40.6,6.41,38.16,5.4,48.173827,44.123989,109.08378,2171.7997
25.77,41,1015.7,0.0,0.0,0.0,0,0,0,687.08,7.13,45.0,7.2,53.13,6.92,51.34,8.28,35.629597,34.047587,125.46476,2429.7108
27.5,36,1014.6,0.0,0.0,0.0,0,0,0,801.0,2.6,56.31,2.55,81.87,2.28,71.57,7.56,25.67341,26.393978,149.90603,2514.0139
28.74,29,1015.5,0.0,0.0,0.0,0,0,0,875.76,0.36,180.0,1.8,180.0,1.44,180.0,9.0,22.034048,23.75177,183.32412,2426.4308
29.88,26,1014.8,0.0,0.0,0.0,0,0,0,895.34,0.72,270.0,1.14,198.43,1.14,198.43,10.08,27.194178,27.564683,215.46907,2238.3523
30.59,24,1014.1,0.0,0.0,0.0,0,0,0,863.3,1.94,291.8,1.44,270.0,1.44,270.0,11.16,37.84703,35.858824,238.06325,1857.439
30.9,24,1013.3,0.0,0.0,0.0,0,0,0,783.2,3.71,299.05,2.9,277.13,2.9,277.13,12.96,50.654784,46.205952,253.36329,1217.6811
30.86,25,1012.9,0.0,0.0,0.0,0,0,0,663.05,5.69,304.7,4.68,292.62,4.21,289.98,13.68,64.316801,57.348211,264.91732,250.13028
30.44,26,1012.9,0.0,0.0,0.0,0,0,0,509.08,6.49,303.69,5.0,300.26,4.69,302.47,12.96,78.361279,68.687612,274.77293,49.488611
26.55,27,1014.3,0.0,0.0,5.7,19,0,0,546.46,21.58,207.85,24.65,208.81,22.87,208.18,26.28,48.049683,44.284441,109.39339,2271.7903
27.99,24,1013.5,0.0,0.0,5.4,18,0,0,687.97,23.09,210.96,24.88,211.39,22.78,211.43,29.88,35.457581,34.237552,125.80274,2337.6061
29.39,20,1013.2,0.0,0.0,5.1,17,0,0,795.66,20.7,220.06,22.45,221.1,20.7,220.06,30.6,25.437931,26.629689,150.18607,2409.8939
30.47,15,1013.3,0.0,0.0,0.0,0,0,0,885.55,19.64,221.28,20.66,221.47,19.41,220.49,38.16,21.773588,24.018065,183.35101,2516.371
31.3,14,1013.0,0.0,0.0,0.0,0,0,0,906.02,18.67,219.52,19.41,220.49,18.16,219.37,33.84,26.998635,27.812648,215.2528,2284.5681
31.98,13,1012.6,0.0,0.0,0.0,0,0,0,876.65,17.06,224.14,17.57,224.17,16.81,223.26,32.04,37.724293,36.073309,237.78614,1913.4215
32.44,11,1011.8,0.0,0.0,0.3,1,0,0,798.33,14.98,234.78,15.63,231.55,15.07,229.84,29.52,50.580699,46.398705,253.10181,1363.0129
32.44,11,1011.6,0.0,0.0,0.0,0,0,0,674.62,13.44,262.3,12.92,257.13,12.22,256.37,27.72,64.275894,57.531748,264.68207,662.58884
31.05,13,1011.8,0.0,0.0,0.0,0,0,0,521.54,16.7,277.43,16.98,274.86,15.91,275.19,14.76,78.3455,68.87085,274.56001,26.366205
29.75,14,1012.2,0.0,0.0,0.0,0,0,0,342.65,15.58,276.63,16.58,272.49,15.14,272.73,14.04,88.773255,77.109248,281.404,0.000595238
15.94,26,1015.2,0.0,0.0,0.0,0,0,0,0.0,10.25,198.43,15.82,228.69,11.09,193.13,15.48,103.93186,88.566417,68.555286,38.994444
15.98,30,1015.0,0.0,0.0,0.0,0,0,0,24.92,10.31,204.78,20.88,234.12,13.58,212.01,16.56,89.800309,77.987165,78.02764,425.99949
19.23,26,1015.0,0.0,0.0,0.0,0,0,0,185.12,7.9,204.23,15.82,228.69,8.05,206.57,18.0,75.576046,66.775512,87.421442,1143.205
23.62,20,1014.5,0.0,0.0,0.0,0,0,0,373.8,8.67,221.63,9.18,221.82,8.65,225.0,19.08,61.537176,55.459024,97.557958,1757.7222
27.24,15,1013.7,0.0,0.0,0.0,0,0,0,551.8,10.69,212.62,11.3,210.65,10.19,212.01,17.64,47.922447,44.446989,109.70825,2185.4592
29.46,11,1012.9,0.0,0.0,0.0,0,0,0,699.54,15.68,211.87,17.6,210.76,16.3,210.53,28.8,35.281959,34.430369,126.14556,2467.6794
31.01,8,1012.6,0.0,0.0,0.0,0,0,0,812.57,18.09,222.58,19.62,222.77,18.36,221.82,31.68,25.197723,26.86907,150.46998,2590.5403
33.25,7,1012.4,0.0,0.0,0.0,0,0,0,895.34,16.2,233.13,17.71,232.43,16.64,231.15,35.64,26.801945,28.065944,215.04052,1827.2729
33.95,8,1011.9,0.0,0.0,0.0,0,0,0,870.42,11.93,264.81,12.43,259.99,11.72,259.38,33.84,37.602403,36.293348,237.51001,934.935
34.06,8,1011.4,0.0,0.0,0.0,0,0,0,789.43,10.31,257.91,10.03,248.96,9.36,247.38,33.12,50.508166,46.596814,252.83954,1507.5567
32.56,9,1011.5,0.0,0.0,0.0,0,0,0,487.72,14.69,281.31,14.06,272.94,13.34,273.09,31.68,78.331663,69.059027,274.34534,139.29611
30.91,10,1011.9,0.0,0.0,0.0,0,0,0,331.08,17.29,272.39,18.0,270.0,16.56,268.75,33.48,89.012663,77.484977,281.35719,14.931733
21.84,48,1015.7,0.0,0.0,0.0,0,0,0,365.79,2.28,71.57,1.94,68.2,2.41,63.43,8.28,61.440722,55.609384,97.842022,1676.2972
25.55,33,1015.3,0.0,0.0,0.0,0,0,0,533.11,1.94,111.8,2.04,135.0,1.8,126.87,6.48,47.792273,44.611702,110.02847,2162.6519
28.85,22,1014.0,0.0,0.0,0.0,0,0,0,679.96,1.14,161.57,1.84,168.69,1.48,165.96,5.76,35.103012,34.626205,126.49354,2422.7314
31.26,15,1013.4,0.0,0.0,0.0,0,0,0,794.77,2.16,270.0,2.41,243.43,1.94,248.2,15.84,24.953346,27.112452,150.75818,2480.4978
30.08,22,1014.6,0.0,0.0,0.0,0,0,0,861.52,10.85,5.71,10.24,10.12,10.24,10.12,29.88,21.240051,24.564478,183.41863,2441.3278
29.19,19,1013.2,0.0,0.0,1.2,4,0,0,333.75,14.46,341.11,14.24,339.27,13.44,339.62,30.96,88.660988,77.405832,280.92295,0.20432099
16.01,68,1020.2,0.0,0.0,0.0,0,0,0,339.09,9.47,8.75,9.53,10.89,9.11,9.09,8.28,61.341509,55.761314,98.130985,1600.4072
19.37,52,1019.3,0.0,0.0,0.0,0,0,0,525.1,10.03,21.04,9.36,22.62,9.23,20.56,7.56,47.659185,44.77851,110.35361,2233.9267
22.22,46,1018.2,0.0,0.0,0.0,0,0,0,681.74,13.21,17.45,12.98,19.44,12.52,18.43,9.72,34.920687,34.824889,126.84591,2438.5142
24.06,42,1018.1,0.0,0.0,0.0,0,0,0,799.22,15.73,15.95,15.73,15.95,15.28,15.02,15.48,24.704467,27.359453,151.04976,2549.1047
27.31,29,1017.6,0.0,0.0,0.0,0,0,0,861.52,7.63,19.29,7.57,25.35,7.57,25.35,10.44,20.967245,24.844472,183.45903,2497.5328
28.5,26,1016.9,0.0,0.0,0.0,0,0,0,884.66,15.16,4.09,15.23,6.79,14.87,6.95,21.96,26.406624,28.588842,214.62665,2304.7931
28.56,27,1017.0,0.0,0.0,0.0,0,0,0,854.4,17.64,360.0,18.0,360.0,17.28,360.0,25.56,37.361992,36.750109,236.96028,1942.19
28.64,25,1016.3,0.0,0.0,0.0,0,0,0,776.08,19.08,358.92,19.44,360.0,18.36,1.12,27.0,50.368209,47.008998,252.31265,1394.7378
28.34,24,1016.5,0.0,0.0,0.0,0,0,0,657.71,19.13,355.68,19.49,355.76,18.03,356.57,27.0,64.164371,58.112876,263.9675,691.37376
27.71,22,1016.7,0.0,0.0,0.0,0,0,0,504.63,18.72,358.9,19.08,360.0,18.0,1.15,27.72,78.309909,69.449955,273.91101,20.510556
11.35,91,1020.7,0.0,0.0,0.0,0,0,0,19.58,2.9,209.74,2.1,149.04,3.32,229.4,2.52,89.642426,78.448669,78.750914,430.66889
14.33,70,1020.0,0.0,0.0,0.0,0,0,0,169.99,1.61,243.43,0.8,243.43,2.41,243.43,10.44,75.355058,67.222223,88.203997,1156.2622
19.12,43,1019.4,0.0,0.0,0.0,0,0,0,351.55,5.8,29.74,5.9,37.57,5.4,36.87,5.04,61.239613,55.91481,98.424801,1780.1068
22.42,31,1019.2,0.0,0.0,0.0,0,0,0,523.32,10.74,39.56,11.71,45.0,11.21,42.4,15.84,47.523304,44.947444,110.68365,2240.5258
25.05,25,1018.0,0.0,0.0,0.0,0,0,0,668.39,9.5,37.3,9.45,40.36,9.45,40.36,12.96,34.735191,35.026503,127.20275,2522.2417
27.48,23,1017.2,0.0,0.0,0.0,0,0,0,780.53,10.39,14.04,10.39,14.04,10.04,14.53,12.24,24.451447,27.610232,151.34483,2610.7439
27.39,18,1019.2,0.0,0.0,0.0,0,0,0,885.55,13.14,9.46,12.85,11.31,12.5,11.63,16.56,20.690742,25.128996,183.50358,2552.4529
28.26,17,1018.8,0.0,0.0,0.0,0,0,0,904.24,13.08,7.91,12.43,10.01,12.07,10.3,16.56,26.208225,28.858143,214.42549,2331.9806
28.88,17,1018.2,0.0,0.0,0.0,0,0,0,872.2,12.02,8.62,11.37,10.95,11.09,13.13,15.84,37.243705,36.986642,236.6872,1933.9055
29.2,16,1017.2,0.0,0.0,0.0,0,0,0,790.32,12.14,11.98,11.87,14.04,11.62,16.19,18.36,50.300942,47.222944,252.04844,1372.2514
29.2,16,1017.1,0.0,0.0,0.0,0,0,0,666.61,12.92,12.87,12.76,16.39,12.41,16.86,19.8,64.1311,58.316592,263.72673,672.71056
28.67,15,1017.0,0.0,0.0,0.0,0,0,0,505.52,13.78,19.86,14.04,22.62,13.57,21.8,19.44,78.30203,69.652599,273.69155,26.886389
14.7,59,1018.4,0.0,0.0,0.0,0,0,0,0.0,18.78,184.4,37.14,176.67,21.67,184.76,19.08,103.80735,89.247144,69.471689,77.754652
30.96,16,1015.1,0.0,0.0,0.0,0,0,0,863.3,15.86,309.47,15.91,307.65,14.57,309.99,13.32,20.410621,25.417933,183.55213,2486.2347
31.57,17,1014.7,0.0,0.0,0.0,0,0,0,881.99,16.42,307.87,16.7,307.12,15.35,309.29,14.04,26.009635,29.132593,214.22817,1592.5647
31.97,17,1014.4,0.0,0.0,0.0,0,0,0,849.06,16.49,306.12,16.78,305.39,15.41,307.41,15.84,37.126906,37.228531,236.41548,1745.3692
31.94,18,1013.2,0.0,0.0,0.0,0,0,0,768.96,16.14,308.66,16.36,309.64,15.07,310.16,17.64,50.235609,47.442057,251.78389,1032.6849
19.14,48,1012.4,0.0,0.0,0.0,0,0,0,0.0,10.46,183.95,18.78,167.83,13.36,184.64,14.76,103.77024,89.421477,69.712608,65.8875
19.48,39,1012.5,0.0,0.0,0.0,0,0,0,16.91,14.97,170.31,29.37,160.68,16.39,171.16,19.08,89.523602,78.761688,79.256321,408.48878
23.54,31,1011.5,0.0,0.0,0.0,0,0,0,162.87,18.69,164.36,25.52,163.61,18.95,165.7,24.48,75.194487,67.52616,88.748995,1079.1839
24.67,41,1011.5,0.0,0.0,0.0,0,0,0,344.43,22.96,166.4,26.28,166.53,22.88,167.28,20.88,61.027992,56.22642,99.026463,1703.1508
26.01,45,1012.3,0.0,0.0,0.0,0,0,0,517.09,25.35,168.53,28.24,168.98,25.28,169.33,22.68,47.243485,45.291631,111.35774,2160.9162
27.04,45,1011.2,0.0,0.0,0.0,0,0,0,655.93,25.36,173.48,27.87,174.07,25.68,174.37,22.32,34.35508,35.438415,127.92882,2209.1659
28.61,40,1010.7,0.0,0.0,0.0,0,0,0,754.72,23.77,178.26,25.56,179.19,23.77,178.26,21.24,23.933304,28.122855,151.94426,1870.9742
29.54,21,1011.3,0.0,0.0,0.0,0,0,0,469.03,16.56,271.25,16.58,267.51,15.52,266.01,19.08,78.292384,70.071967,273.2485,40.427886
16.01,51,1019.7,0.0,0.0,0.0,0,0,0,534.0,19.08,328.11,19.67,325.44,18.17,326.31,28.44,46.953457,45.644113,112.04922,2327.195
18.11,49,1018.3,0.0,0.0,0.0,0,0,0,682.63,20.27,326.59,20.97,325.49,18.97,326.61,31.68,33.96347,35.861677,128.66961,2598.7353
19.76,46,1017.8,0.0,0.0,0.0,0,0,0,793.88,21.77,325.78,22.27,325.54,20.47,325.75,31.32,23.399466,28.649708,152.55414,2389.8005
20.44,33,1019.1,0.0,0.0,0.0,0,0,0,861.52,21.65,312.98,22.45,311.1,20.9,312.21,23.76,19.549388,26.310075,183.72054,2332.7353
21.46,33,1018.6,0.0,0.0,0.0,0,0,0,879.32,20.66,311.47,21.2,310.18,19.41,310.49,22.32,25.414573,29.985729,213.66021,1893.0283
22.15,34,1018.1,0.0,0.0,0.0,0,0,0,846.39,20.39,312.14,21.17,311.55,19.64,311.28,23.76,36.786853,37.985529,235.61019,645.65022
22.46,34,1017.3,0.0,0.0,0.0,0,0,0,764.51,20.62,314.29,21.39,313.64,19.86,313.53,28.08,50.052104,48.129789,250.98979,781.24077
9.09,94,1018.8,0.0,0.0,0.0,0,0,0,0.0,9.83,331.56,20.62,335.22,11.59,334.23,19.08,103.64289,89.951452,70.462696,129.21222
9.42,91,1019.0,0.0,0.0,2.7,9,0,0,16.91,10.69,327.38,17.56,331.86,10.63,331.7,12.6,89.325256,79.238305,80.047653,460.01333
13.3,65,1018.9,0.0,0.0,0.0,0,0,0,351.55,14.8,355.82,15.5,357.34,14.04,358.53,13.68,60.691856,56.705073,99.962088,1463.9189
15.26,57,1019.0,0.0,0.0,0.0,0,0,0,520.65,14.42,2.86,14.8,4.18,13.72,4.51,13.68,46.804852,45.823458,112.40118,1181.2256
17.17,50,1017.8,0.0,0.0,2.1,7,0,0,665.72,12.98,3.18,13.0,4.76,12.29,5.04,14.04,33.763693,36.077574,129.04515,1772.7464
19.08,43,1016.8,0.0,0.0,0.0,0,0,0,779.64,12.62,356.73,12.25,358.32,11.88,360.0,14.4,23.127097,28.918467,152.86262,2177.1027
9.05,95,1017.2,0.0,0.0,0.0,0,0,0,0.0,8.89,338.63,18.36,360.0,11.73,342.12,19.8,103.59492,90.130015,70.721605,86.391111
12.05,80,1017.1,0.0,0.0,0.0,0,0,0,154.86,12.32,353.29,13.34,356.91,12.29,354.96,18.0,74.842838,68.14763,89.89134,1224.5454
14.2,69,1016.9,0.0,0.0,0.0,0,0,0,339.09,13.72,4.51,14.15,7.31,13.0,4.76,18.36,60.575072,56.867549,100.28231,1914.5412
19.37,40,1015.8,0.0,0.0,0.0,0,0,0,741.37,16.81,9.87,16.87,11.07,15.82,11.82,16.2,22.851097,29.190606,153.17299,2304.7087
23.35,28,1012.5,0.0,0.0,0.6,2,0,0,635.46,14.97,332.82,14.97,332.82,14.01,334.09,20.52,63.976049,59.640177,262.26319,354.94234
10.8,81,1015.3,0.0,0.0,2.1,7,0,0,0.0,7.92,180.0,12.68,145.41,10.11,175.91,12.24,103.54418,90.309409,70.984835,27.198889
11.41,84,1014.6,0.0,0.0,0.0,0,0,0,11.57,9.03,184.57,16.52,159.59,11.61,187.13,15.84,89.17981,79.560244,80.596396,425.52278
15.31,74,1014.2,0.0,0.0,0.0,0,0,0,151.3,12.62,176.73,15.14,177.27,13.32,180.0,12.6,74.748807,68.305665,90.187256,1159.1381
17.76,64,1013.8,0.0,0.0,0.0,0,0,0,334.64,12.6,180.0,14.04,180.0,12.96,180.0,12.6,60.456031,57.031463,100.6065,1655.2028
20.2,49,1013.9,0.0,0.0,0.0,0,0,0,509.08,7.57,205.35,8.05,206.57,7.9,204.23,11.88,46.50088,46.188243,113.11648,1083.7403
22.19,40,1013.2,0.0,0.0,0.0,0,0,0,654.15,8.35,277.43,8.67,274.76,7.93,272.6,14.4,33.356682,36.517661,129.80508,699.35858
12.8,95,1013.3,0.0,0.0,0.0,0,0,0,0.0,4.58,225.0,6.73,285.52,4.39,214.99,4.32,103.49073,90.489677,71.252314,35.704298
12.86,94,1013.3,0.0,0.0,0.0,0,0,0,10.68,2.9,187.13,2.41,296.57,4.32,180.0,2.52,89.103192,79.722349,80.876868,429.98723
16.44,75,1012.8,0.0,0.0,0.0,0,0,0,146.85,1.08,90.0,1.8,90.0,1.48,104.04,2.88,74.652422,68.464718,90.487101,1157.1476
19.29,62,1012.2,0.0,0.0,0.0,0,0,0,329.3,2.55,81.87,2.88,90.0,2.88,90.0,5.4,60.334805,57.196804,100.93452,1628.6011
12.38,88,1013.0,0.0,0.0,0.0,0,0,0,9.79,2.19,9.46,6.64,347.47,3.24,360.0,6.12,89.024022,79.885179,81.16129,441.99167
15.11,74,1013.1,0.0,0.0,0.0,0,0,0,146.85,1.84,11.31,2.52,360.0,2.16,360.0,2.16,74.553733,68.624772,90.790748,1133.3865
18.53,59,1012.7,0.0,0.0,0.0,0,0,0,331.97,3.6,360.0,3.62,354.29,3.96,360.0,3.96,60.211463,57.363551,101.26621,1762.0738
21.69,47,1012.6,0.0,0.0,0.0,0,0,0,505.52,10.46,3.95,10.85,5.71,10.85,5.71,7.2,46.188554,46.561102,113.84587,2230.1981
24.31,38,1012.0,0.0,0.0,0.6,2,0,0,763.62,9.9,19.09,9.23,20.56,9.23,20.56,12.24,22.002757,30.027007,154.11353,2556.4758
